# src_core	dest_core	cost	stderr
10	8	237.46031746	3.89067014599
11	8	238.73015873	3.59985162484
12	8	248.968253968	5.52330776776
13	8	247.698412698	4.93974782672
14	8	247.0	6.58039416005
15	8	246.19047619	6.2102249093
16	8	247.603174603	4.57924816224
17	8	246.888888889	3.76327749383
18	8	325.571428571	6.68738277919
19	8	326.888888889	7.4260611686
20	8	325.492063492	8.02945572465
21	8	326.793650794	8.11848513932
22	8	326.746031746	7.07099654854
23	8	325.53968254	6.22035929352
24	8	281.126984127	4.36978101769
25	8	281.904761905	3.86976183884
26	8	281.126984127	4.70221853581
27	8	279.777777778	4.28153823583
28	8	281.888888889	5.51796808448
29	8	280.26984127	4.51173548844
30	8	281.253968254	5.88775499288
31	8	282.666666667	6.64997911442
32	8	282.063492063	8.44002748787
33	8	280.317460317	5.52577049666
34	8	281.650793651	5.56393925246
35	8	279.714285714	5.37905571293
36	8	320.968253968	5.72093968852
37	8	322.507936508	5.792367764
38	8	321.746031746	4.2723483523
39	8	324.206349206	6.23395395474
40	8	368.825396825	22.5793413675
41	8	323.825396825	6.38584665811
42	8	251.380952381	4.00962560667
43	8	253.063492063	5.38331642596
44	8	252.968253968	5.53192252229
45	8	253.031746032	4.67675187096
46	8	252.317460317	6.19991140957
47	8	254.253968254	6.10742003558
0	9	283.682539683	7.10426966818
1	9	280.968253968	5.34513056537
2	9	282.333333333	6.52711073931
3	9	281.412698413	7.41220555107
4	9	281.365079365	5.5814363154
5	9	283.428571429	6.11455273115
6	9	239.253968254	2.82824896172
7	9	237.19047619	3.54945621973
8	9	239.476190476	3.65086266325
9	9	-1	0
10	9	237.492063492	3.22132288646
11	9	237.015873016	4.45254364075
12	9	248.904761905	5.26960221298
13	9	247.682539683	5.77577149887
14	9	247.904761905	5.37399465892
15	9	247.80952381	5.01381311932
16	9	248.761904762	4.21905836825
17	9	248.095238095	4.46401586486
18	9	324.444444444	7.86145464503
19	9	325.428571429	9.13168960828
20	9	327.714285714	8.67660340871
21	9	323.761904762	8.53882688815
22	9	325.396825397	8.32387974738
23	9	323.746031746	8.26345608539
24	9	280.650793651	4.61247008906
25	9	280.873015873	5.04736946573
26	9	280.238095238	5.40345064857
27	9	279.301587302	2.75240109108
28	9	281.396825397	4.99695044316
29	9	281.0	3.90766442646
30	9	283.063492063	7.27219758029
31	9	282.619047619	5.78840815201
32	9	281.825396825	5.98288480224
33	9	283.492063492	8.3909872584
34	9	280.365079365	5.69405590179
35	9	280.476190476	6.15115718332
36	9	320.26984127	6.49836694799
37	9	323.714285714	5.44941695273
38	9	321.746031746	4.46847246357
39	9	324.777777778	6.96349767169
40	9	366.888888889	23.1661432699
41	9	324.285714286	5.93998709696
42	9	250.158730159	4.86061707888
43	9	253.174603175	6.03045098879
44	9	253.285714286	4.3659162257
45	9	250.793650794	4.12948642089
46	9	253.793650794	4.51156795381
47	9	253.650793651	4.93821743483
0	10	281.507936508	5.51152620776
1	10	276.904761905	35.2035867066
2	10	281.650793651	5.86666323095
3	10	276.317460317	34.9910761398
4	10	280.555555556	6.18440891114
5	10	273.507936508	49.0532179472
6	10	238.126984127	3.84415476082
7	10	228.158730159	48.6579269221
8	10	235.698412698	29.3596391357
9	10	240.079365079	3.524524452
10	10	-1	0
11	10	228.158730159	50.5830156416
12	10	238.920634921	43.3689602949
13	10	242.349206349	30.9737004315
14	10	236.158730159	52.3387035004
15	10	239.80952381	43.2834354264
16	10	245.952380952	7.2010329317
17	10	239.444444444	42.8884776689
18	10	323.904761905	8.16246594726
19	10	325.761904762	6.43826429758
20	10	323.476190476	39.5040111055
21	10	319.253968254	40.2286986931
22	10	319.952380952	40.648875332
23	10	324.015873016	7.53929823582
24	10	275.984126984	35.108219118
25	10	281.682539683	4.91135838328
26	10	271.26984127	48.7325732301
27	10	270.079365079	48.9338074414
28	10	267.476190476	59.7491733735
29	10	269.301587302	59.5799142997
30	10	279.571428571	4.75332560513
31	10	276.365079365	35.2664693429
32	10	281.206349206	6.47377795089
33	10	275.380952381	34.9613975654
34	10	280.333333333	4.78091443734
35	10	276.047619048	35.1894774006
36	10	314.873015873	40.452398859
37	10	321.158730159	5.15230368943
38	10	322.603174603	6.31837753571
39	10	318.587301587	40.5281148429
40	10	363.301587302	49.3332158688
41	10	312.80952381	56.3604772989
42	10	251.984126984	5.68342637402
43	10	250.714285714	30.9281956794
44	10	254.126984127	6.27540440357
45	10	247.26984127	31.4921034946
46	10	252.761904762	4.65888564138
47	10	252.523809524	5.93845991166
0	11	282.888888889	6.2719104482
1	11	280.253968254	6.57549142099
2	11	282.80952381	6.73502369838
3	11	280.095238095	6.06241160489
4	11	280.349206349	6.10271532113
5	11	281.238095238	5.94609191573
6	11	238.952380952	3.69224228095
7	11	237.777777778	3.59649054887
8	11	239.444444444	4.09714487417
9	11	237.317460317	4.40715650626
10	11	238.698412698	3.98264058784
11	11	-1	0
12	11	248.841269841	6.91262096069
13	11	247.063492063	7.53799479857
14	11	249.047619048	4.8971276694
15	11	247.682539683	5.26993688955
16	11	246.222222222	4.318452267
17	11	246.904761905	4.82294214925
18	11	324.936507937	7.52745876273
19	11	325.714285714	7.79993604253
20	11	325.396825397	10.6137671641
21	11	324.126984127	10.20191713
22	11	325.492063492	8.05905389672
23	11	325.396825397	6.49918110236
24	11	279.73015873	3.12799113589
25	11	282.142857143	5.37441659545
26	11	282.365079365	4.46254816274
27	11	278.936507937	3.4266602551
28	11	281.174603175	5.06948443745
29	11	281.174603175	3.82780007497
30	11	279.158730159	5.01808269592
31	11	280.746031746	5.10514292189
32	11	280.571428571	4.64865328071
33	11	280.412698413	4.81279683277
34	11	280.555555556	4.80336448811
35	11	280.26984127	5.20136230387
36	11	320.19047619	6.08108475823
37	11	323.253968254	6.56341049065
38	11	341.841269841	8.00040941255
39	11	324.26984127	7.51550006617
40	11	364.396825397	21.3225714541
41	11	325.380952381	6.53058390017
42	11	251.253968254	5.98136856975
43	11	252.841269841	7.36617397449
44	11	251.650793651	5.58103002998
45	11	250.952380952	5.32865441018
46	11	252.111111111	3.74636802365
47	11	254.904761905	5.61379900148
0	12	246.603174603	7.84277988159
1	12	243.476190476	6.62572462131
2	12	244.0	5.40135197655
3	12	242.206349206	7.97846054721
4	12	243.761904762	6.49960752347
5	12	244.158730159	7.11405126293
6	12	288.111111111	8.61359411206
7	12	286.19047619	9.58646059593
8	12	285.349206349	6.79439248288
9	12	284.015873016	6.45495272748
10	12	286.0	8.43085790886
11	12	283.650793651	8.28109096823
12	12	-1	0
13	12	283.507936508	6.16923502724
14	12	283.492063492	5.79510744898
15	12	284.174603175	5.88929532675
16	12	280.476190476	5.86855257257
17	12	281.365079365	6.88061825226
18	12	294.936507937	7.23938306561
19	12	301.0	12.6867009483
20	12	299.634920635	10.1219572536
21	12	296.031746032	9.05006928671
22	12	298.396825397	11.6285631952
23	12	294.920634921	10.7042516213
24	12	247.571428571	6.14820734155
25	12	249.793650794	8.03397296438
26	12	249.507936508	7.95398076611
27	12	246.857142857	5.40387028517
28	12	250.587301587	7.34335877616
29	12	251.238095238	7.02086298163
30	12	329.126984127	8.53841378431
31	12	329.047619048	7.45447254993
32	12	331.587301587	8.04675803916
33	12	329.507936508	6.72326691157
34	12	326.603174603	6.95002496864
35	12	327.46031746	7.93790463901
36	12	286.222222222	7.44811565483
37	12	286.015873016	5.48444282737
38	12	288.253968254	5.729257283
39	12	289.444444444	6.4531960281
40	12	331.444444444	21.1245571215
41	12	289.698412698	6.85596697737
42	12	327.238095238	7.73307529478
43	12	329.53968254	6.15107526237
44	12	330.888888889	9.39623550272
45	12	325.555555556	6.22533935526
46	12	389.80952381	4.53857240284
47	12	328.80952381	7.70869874111
0	13	243.714285714	7.07876002824
1	13	243.412698413	6.11434670065
2	13	244.888888889	6.13631167622
3	13	244.380952381	8.88270760135
4	13	244.825396825	13.7984812628
5	13	246.380952381	7.7897543035
6	13	289.80952381	10.7730662727
7	13	287.285714286	8.79110042668
8	13	287.666666667	8.44026630137
9	13	286.746031746	8.62438082244
10	13	288.507936508	8.64626355831
11	13	287.825396825	8.4318739233
12	13	284.619047619	5.31672584361
13	13	-1	0
14	13	287.19047619	8.57989000347
15	13	286.285714286	6.49646685766
16	13	284.888888889	6.21087400519
17	13	283.46031746	5.39495766
18	13	295.571428571	7.48270871444
19	13	301.714285714	12.1216434679
20	13	300.476190476	9.49495629328
21	13	294.126984127	7.05194347521
22	13	298.380952381	10.7355344851
23	13	295.444444444	7.92379934879
24	13	247.904761905	6.01245872035
25	13	252.19047619	7.3221931463
26	13	250.80952381	7.0662559244
27	13	252.253968254	10.4318928778
28	13	249.857142857	7.21738892868
29	13	256.46031746	11.7430498145
30	13	328.206349206	5.88557216314
31	13	327.825396825	8.84530129511
32	13	329.111111111	9.47027280597
33	13	328.507936508	8.60024550383
34	13	326.412698413	6.82812791428
35	13	331.507936508	8.60024550383
36	13	283.936507937	7.37191800735
37	13	287.555555556	6.89323979346
38	13	289.095238095	7.59221465424
39	13	288.301587302	6.67769307336
40	13	292.587301587	7.3778624698
41	13	291.53968254	8.04318778473
42	13	327.698412698	6.38608338284
43	13	332.333333333	6.13602425442
44	13	330.238095238	7.56498677747
45	13	327.063492063	6.52193616172
46	13	393.142857143	6.58728246316
47	13	328.857142857	6.89572479208
0	14	248.904761905	10.3474777016
1	14	244.714285714	8.38825439477
2	14	245.507936508	6.23322642097
3	14	245.031746032	6.77523092553
4	14	246.904761905	9.4612229246
5	14	246.587301587	6.60839994715
6	14	293.031746032	10.8011878447
7	14	286.285714286	8.2412600582
8	14	288.555555556	8.56863564139
9	14	289.031746032	8.59118827631
10	14	285.079365079	6.41501608283
11	14	288.666666667	7.99404540297
12	14	284.666666667	10.1293225145
13	14	284.079365079	7.13209065122
14	14	-1	0
15	14	287.396825397	8.53478351245
16	14	285.396825397	6.97054957306
17	14	282.666666667	6.44882172085
18	14	298.365079365	10.1141133317
19	14	301.825396825	10.2253027006
20	14	301.714285714	9.83261267969
21	14	298.984126984	11.164700699
22	14	301.968253968	13.1196789715
23	14	295.206349206	7.80345615362
24	14	311.555555556	4.3123218722
25	14	251.079365079	8.41446522327
26	14	256.047619048	11.2636915929
27	14	251.46031746	9.68688427119
28	14	251.333333333	6.81967275666
29	14	255.031746032	10.9442573968
30	14	332.26984127	9.49219620866
31	14	330.603174603	8.26647404257
32	14	332.682539683	8.69560260483
33	14	330.301587302	8.4113206419
34	14	327.73015873	6.74526606299
35	14	329.317460317	7.85549124857
36	14	286.428571429	6.70634451019
37	14	288.317460317	7.15990909942
38	14	289.015873016	6.15021502655
39	14	291.253968254	8.46836925882
40	14	296.73015873	11.8471835099
41	14	291.222222222	8.64914794307
42	14	328.873015873	6.552576286
43	14	332.349206349	6.22376074274
44	14	332.253968254	7.99596774168
45	14	328.984126984	7.15251551596
46	14	328.619047619	6.55968585056
47	14	332.761904762	7.90160579564
0	15	248.650793651	9.71034259634
1	15	249.587301587	7.5206275503
2	15	247.793650794	8.99234017983
3	15	245.777777778	7.28870499187
4	15	246.126984127	6.76238913236
5	15	245.682539683	7.32429182194
6	15	296.444444444	12.4998765426
7	15	287.634920635	9.29635802951
8	15	287.761904762	10.446711772
9	15	288.428571429	9.82015143211
10	15	286.476190476	8.93158679241
11	15	290.873015873	9.09472560123
12	15	284.126984127	9.41544166241
13	15	284.047619048	9.65504814325
14	15	287.650793651	7.67010012178
15	15	-1	0
16	15	285.825396825	7.91931471009
17	15	282.888888889	7.07356157594
18	15	297.523809524	9.19084627925
19	15	300.714285714	9.89537100603
20	15	300.698412698	11.255524105
21	15	296.936507937	9.87199504752
22	15	301.317460317	11.2445053909
23	15	300.253968254	12.6866612291
24	15	312.746031746	6.60679845616
25	15	252.301587302	7.1216970526
26	15	257.26984127	11.6376596529
27	15	253.841269841	8.58978047136
28	15	255.666666667	7.60116950066
29	15	256.142857143	11.1950345326
30	15	332.73015873	8.1536949443
31	15	330.015873016	7.58128871127
32	15	330.206349206	7.27718489562
33	15	332.714285714	9.3187446723
34	15	326.841269841	7.50070123538
35	15	331.031746032	9.04305092141
36	15	289.412698413	7.54380839494
37	15	289.253968254	7.51922035381
38	15	290.968253968	7.49172719181
39	15	292.603174603	7.53518662947
40	15	295.46031746	17.9282745536
41	15	293.46031746	9.08483019003
42	15	330.825396825	6.86962414937
43	15	332.079365079	7.56202204272
44	15	334.507936508	9.25798328321
45	15	327.857142857	7.83937384699
46	15	329.349206349	6.77333410705
47	15	330.063492063	7.63632300753
0	16	254.26984127	12.4800874402
1	16	250.920634921	9.33214548105
2	16	251.380952381	9.9847956977
3	16	247.682539683	6.87028429167
4	16	249.396825397	8.91323197317
5	16	250.714285714	9.55589832218
6	16	291.380952381	14.9320456199
7	16	292.555555556	11.1991748247
8	16	288.873015873	8.9256044453
9	16	293.333333333	12.5874717257
10	16	289.793650794	11.0929102629
11	16	291.365079365	8.42765965235
12	16	294.126984127	14.5443951606
13	16	288.412698413	13.8100893882
14	16	289.761904762	6.50936879322
15	16	288.492063492	9.03234578308
16	16	-1	0
17	16	285.587301587	16.0788088091
18	16	300.206349206	9.0626719669
19	16	302.111111111	10.8160831321
20	16	300.285714286	10.3822629142
21	16	300.333333333	11.9695380558
22	16	307.53968254	12.5948155079
23	16	300.253968254	10.609920865
24	16	313.158730159	5.9740346878
25	16	252.904761905	7.36295809627
26	16	260.80952381	12.0644527604
27	16	255.650793651	12.8867579754
28	16	252.0	9.28730145166
29	16	259.73015873	18.2775830687
30	16	331.444444444	7.8148775042
31	16	332.73015873	8.77443318697
32	16	331.650793651	9.2206785037
33	16	335.920634921	11.8218275214
34	16	329.095238095	6.95727160013
35	16	332.396825397	8.6106978176
36	16	289.253968254	8.16101505896
37	16	290.476190476	7.468148541
38	16	294.095238095	9.57628400892
39	16	292.73015873	8.39918051408
40	16	299.0	14.6439217577
41	16	296.26984127	8.56942951409
42	16	330.428571429	7.1107213612
43	16	333.714285714	10.1378257138
44	16	333.158730159	6.89882978162
45	16	329.80952381	8.07672954176
46	16	330.841269841	7.00613415857
47	16	341.015873016	10.1363592968
0	17	266.73015873	19.1014055406
1	17	258.587301587	13.4301661404
2	17	263.174603175	14.2378209526
3	17	246.53968254	7.88171562346
4	17	261.349206349	14.2596764475
5	17	255.206349206	11.8511384895
6	17	310.174603175	32.6363025462
7	17	302.80952381	15.1163289644
8	17	287.238095238	9.57794139945
9	17	311.634920635	16.0873622758
10	17	298.349206349	13.9023336287
11	17	303.888888889	15.4098619331
12	17	311.46031746	25.7230829553
13	17	295.619047619	13.9936817618
14	17	301.73015873	20.5381614216
