# core	nvalues	median	mean	stddev	min	max
3	90	321.5	322.466666667	27.7084824557	262	402
4	90	325.5	322.277777778	29.712334804	263	393
5	90	319.5	317.911111111	28.3649409755	259	383
6	90	441.5	443.444444444	31.9534769839	376	515
7	90	446.0	443.522222222	30.5138321195	379	513
8	90	452.5	449.244444444	27.5456433785	369	523
9	90	419.5	431.066666667	37.2725099772	365	514
10	90	445.5	441.977777778	33.1528372433	358	517
11	90	440.0	436.333333333	38.2593488938	355	507
12	90	403.0	403.5	27.5972019516	338	469
13	90	381.5	387.333333333	25.0159948833	336	454
14	90	398.0	398.066666667	26.5956554514	338	465
15	90	400.0	397.5	28.3063597094	327	460
16	90	387.0	391.755555556	26.1241953033	325	453
17	90	395.0	394.9	24.202869435	334	440
18	90	510.0	508.833333333	23.7216497459	449	585
19	90	499.0	504.544444444	29.9255227787	430	586
20	90	498.0	494.288888889	26.6721846143	439	575
21	90	503.0	505.533333333	26.8788227255	442	606
22	90	512.0	509.244444444	26.1105815549	447	589
23	90	511.0	508.5	27.7789888625	446	578
24	90	366.0	370.511111111	23.8086092946	324	420
25	90	364.0	364.0	20.270394394	315	420
26	90	358.5	361.377777778	21.8228105827	314	418
27	90	352.0	351.755555556	21.6688773801	300	422
28	90	360.5	361.988888889	17.5888186985	326	406
29	90	360.0	363.122222222	24.9389600504	307	432
30	90	526.5	525.355555556	19.7491553187	477	575
31	90	527.0	529.466666667	24.408195345	469	625
32	90	525.5	527.588888889	20.2938931397	470	584
33	90	527.0	524.822222222	24.4370291783	453	578
34	90	519.0	519.6	26.8840307824	467	604
35	90	518.5	517.755555556	25.5239804938	461	586
37	90	364.5	355.133333333	32.5157056068	277	414
38	90	358.5	352.4	28.4299529057	288	400
39	90	365.0	360.988888889	29.2116774384	299	431
40	90	363.0	354.166666667	29.2351576778	280	410
41	90	365.0	355.444444444	34.5440495314	291	423
42	90	478.5	476.922222222	40.8806468142	389	566
43	90	484.5	478.866666667	35.6754506317	395	556
44	90	481.0	478.8	32.8333164129	397	568
45	90	482.0	480.311111111	30.5183531099	402	545
46	90	486.0	483.677777778	27.9947724397	413	540
47	90	475.5	475.166666667	33.6858856035	407	549
0	90	326.0	319.833333333	29.3996409653	247	413
1	90	331.0	326.933333333	34.2950595729	209	409
2	90	330.0	328.188888889	29.3029746099	259	393
3	90	321.0	326.288888889	30.8311690932	270	412
4	90	322.5	322.922222222	32.9181570221	258	409
5	90	326.5	322.133333333	29.2168900923	259	388
6	90	436.5	436.233333333	32.5156543495	372	526
7	90	431.5	436.988888889	29.9683145429	364	515
8	90	449.0	446.3	25.305884252	383	515
9	90	428.0	432.133333333	34.532818529	370	504
10	90	432.0	432.7	28.3091857884	369	498
11	90	437.5	439.922222222	35.1543352085	384	521
12	90	402.0	405.588888889	31.181865971	336	491
13	90	403.5	402.377777778	28.894666089	329	485
14	90	402.5	400.855555556	22.2028832518	342	462
15	90	397.0	400.766666667	30.7473756784	325	476
16	90	397.0	395.411111111	23.9081085475	340	453
17	90	397.5	396.788888889	25.7623732708	285	469
18	90	506.0	505.577777778	25.047500553	454	572
19	90	494.5	498.1	29.9614752641	433	574
20	90	503.0	501.511111111	32.0108469271	432	595
21	90	495.5	499.055555556	32.8333709344	424	619
22	90	512.0	511.733333333	25.1730896881	459	571
23	90	507.0	505.366666667	29.6735759744	443	567
24	90	375.5	373.655555556	29.4694422189	278	426
25	90	359.5	358.322222222	25.273098468	299	427
26	90	370.0	367.244444444	24.676264399	311	412
27	90	367.0	367.022222222	24.3912451405	315	424
28	90	364.5	366.244444444	28.239968174	300	438
29	90	361.0	362.4	21.6706662975	311	417
30	90	531.5	531.655555556	28.8933522193	459	590
31	90	528.0	524.488888889	22.9435270196	473	568
32	90	526.0	526.755555556	23.8790057075	470	584
33	90	520.5	520.555555556	27.5015600006	450	590
34	90	523.0	523.844444444	24.5243240302	457	587
35	90	519.5	519.655555556	24.7117430974	454	588
36	90	365.5	365.622222222	28.0418646463	287	422
38	90	361.5	358.3	32.8868261365	287	419
39	90	365.0	359.022222222	31.1344674232	283	420
40	90	358.0	359.488888889	31.3376750341	300	430
41	90	365.5	355.844444444	34.0871142519	294	416
42	90	483.0	479.622222222	30.05534812	398	545
43	90	481.5	479.322222222	32.9244346202	411	543
44	90	487.0	486.855555556	32.9991788151	408	571
45	90	487.0	485.855555556	30.5517997692	422	564
46	90	482.0	484.7	31.234400551	423	553
47	90	477.5	478.688888889	39.1244863493	413	569
0	90	328.0	323.033333333	27.9894623028	257	379
1	90	328.5	323.655555556	36.3012583532	247	443
2	90	329.0	329.744444444	31.6300002147	259	407
3	90	332.0	328.511111111	29.2218504412	266	403
4	90	326.5	329.277777778	28.7896693577	267	404
5	90	326.5	321.722222222	35.099233223	251	425
6	90	447.0	444.722222222	31.7500753377	372	520
7	90	447.0	445.277777778	30.1676897719	382	526
8	90	429.5	433.3	28.6633525216	373	494
9	90	442.5	445.111111111	29.9634757087	369	505
10	90	443.5	443.211111111	28.9932921148	372	525
11	90	439.5	442.111111111	33.1580204624	385	512
12	90	403.0	401.6	25.8563553331	350	462
13	90	398.0	398.155555556	24.6156730159	332	448
14	90	395.5	399.322222222	27.9967568669	336	478
15	90	417.5	414.511111111	27.585521341	349	467
16	90	400.5	402.188888889	29.3025954271	324	477
17	90	395.0	396.055555556	20.6808344508	343	472
18	90	513.5	513.477777778	21.6713983437	451	562
19	90	505.5	505.677777778	27.7460018252	443	618
20	90	509.0	508.966666667	23.3378328995	447	570
21	90	511.0	509.022222222	21.9276475801	456	570
22	90	515.0	510.877777778	30.1775589094	432	572
23	90	508.0	508.555555556	29.504843712	446	607
24	90	367.0	366.566666667	25.6307324211	313	420
25	90	358.0	361.677777778	25.7538897937	303	432
26	90	367.0	364.722222222	24.1127111604	294	434
27	90	362.5	364.833333333	21.8546969272	310	434
28	90	360.0	362.477777778	22.9095941949	304	421
29	90	357.0	359.122222222	22.1253136966	280	414
30	90	534.0	532.944444444	26.5406862136	453	592
31	90	525.5	524.788888889	21.0023778783	475	574
32	90	535.0	533.966666667	22.4867615375	473	577
33	90	526.0	521.988888889	23.8441674417	459	573
34	90	532.5	531.777777778	22.9297370135	473	586
35	90	531.5	533.166666667	22.7133098523	474	581
36	90	361.0	354.311111111	34.4488814347	232	419
37	90	359.0	355.055555556	31.0820995684	282	431
39	90	366.0	363.611111111	25.0863816285	292	414
40	90	365.0	357.044444444	30.376493511	300	427
41	90	358.0	352.455555556	31.0755928203	268	405
42	90	480.0	478.144444444	37.4339599565	415	554
43	90	492.5	490.166666667	28.9437193341	420	562
44	90	489.0	485.355555556	30.839120578	370	548
45	90	493.0	490.822222222	32.9900920405	422	550
46	90	491.0	491.277777778	30.0007510194	433	580
47	90	477.0	476.088888889	34.8139960503	411	558
0	90	321.5	319.0	32.3140836169	210	378
1	90	327.0	318.4	29.4496934525	232	371
2	90	327.0	324.522222222	35.9651769163	241	450
3	90	323.0	325.288888889	30.3191338356	259	393
4	90	328.0	327.366666667	28.3793547809	265	406
5	90	329.5	323.166666667	32.3220770785	242	415
6	90	443.5	444.555555556	31.0859422001	386	503
7	90	452.5	449.944444444	29.6034386558	388	519
8	90	437.0	435.4	26.5735039299	368	487
9	90	447.5	446.055555556	36.1236644847	363	522
10	90	441.5	440.711111111	29.4313681656	376	519
11	90	444.0	440.666666667	36.9921913682	383	526
12	90	407.5	403.911111111	25.08325889	333	462
13	90	401.0	402.044444444	25.6605668557	339	475
14	90	402.0	400.211111111	25.2571197638	317	452
15	90	407.0	402.222222222	29.3639150348	341	471
16	90	403.5	401.166666667	22.1852052804	345	459
17	90	404.0	405.711111111	26.0244519398	344	482
18	90	507.0	508.222222222	24.9032696549	444	555
19	90	492.0	491.044444444	27.5531450559	434	562
20	90	504.5	505.144444444	26.0706566047	438	576
21	90	503.5	506.133333333	26.5707441455	445	573
22	90	507.5	509.222222222	25.0078999864	464	569
23	90	510.0	509.611111111	26.5822390347	449	589
24	90	372.5	370.233333333	23.6497827098	323	440
25	90	350.0	353.211111111	18.8258064277	301	405
26	90	357.0	359.644444444	25.644280762	309	419
27	90	361.0	362.844444444	21.4987912379	309	408
28	90	355.0	358.288888889	23.3591497393	304	411
29	90	360.0	361.788888889	17.895061047	309	418
30	90	528.5	526.211111111	23.1187727685	466	578
31	90	532.5	530.033333333	24.3586398088	468	581
32	90	528.0	529.466666667	22.4034719531	476	590
33	90	518.0	521.6	21.1527775954	471	593
34	90	524.5	526.011111111	24.7361608646	465	614
35	90	519.5	521.411111111	25.8843129003	454	612
36	90	368.5	358.666666667	39.7218104097	211	430
37	90	372.0	362.5	33.740266086	287	427
38	90	371.0	363.677777778	29.3885192163	288	416
40	90	370.0	356.722222222	33.6901000222	206	435
41	90	369.0	355.133333333	38.9547315626	194	415
42	90	483.5	478.966666667	35.6957669448	402	590
43	90	490.5	480.755555556	34.7279301975	397	560
44	90	477.0	478.055555556	30.2733330071	426	568
45	90	485.0	487.544444444	32.9009155938	413	563
46	90	486.0	483.355555556	28.6435220953	413	538
47	90	486.0	478.488888889	39.0089005355	370	567
0	90	323.0	319.8	29.2905748967	237	369
1	90	331.0	325.611111111	31.1661120965	250	417
2	90	330.5	325.777777778	32.7752541401	241	381
3	90	327.5	322.155555556	34.5819192036	252	416
4	90	324.5	324.955555556	32.7318774663	262	401
5	90	327.0	320.388888889	38.5214786968	249	430
6	90	446.5	443.566666667	30.9763529881	361	501
7	90	444.0	449.777777778	27.6243764244	396	514
8	90	448.0	446.088888889	27.9565712587	380	532
9	90	435.0	440.055555556	30.614942289	375	505
10	90	450.0	446.633333333	30.6878368956	387	526
11	90	432.5	436.511111111	35.0000776013	326	516
12	90	407.5	407.666666667	29.5860327407	335	486
13	90	412.0	409.766666667	27.7500950949	348	476
14	90	405.5	406.344444444	29.6277501719	339	483
15	90	415.0	413.388888889	27.1312425257	359	485
16	90	416.5	413.811111111	27.1673392328	345	470
17	90	409.0	403.955555556	27.1628468117	333	475
18	90	511.0	511.488888889	24.5158653594	444	572
19	90	497.5	499.288888889	26.5146686632	437	566
20	90	507.5	507.433333333	24.7732158232	450	582
21	90	494.5	498.211111111	28.0877570975	432	573
22	90	498.0	502.244444444	26.333886539	456	577
23	90	508.5	507.788888889	28.9134703111	450	591
24	90	367.5	368.222222222	26.6711570293	312	440
25	90	362.5	361.755555556	21.4989979669	314	409
26	90	363.5	364.244444444	24.1188313293	301	428
27	90	354.5	356.3	25.3545744284	284	422
28	90	359.0	360.455555556	22.9168356896	306	436
29	90	366.0	364.744444444	23.7896154334	317	412
30	90	535.0	535.844444444	24.5424399363	474	607
31	90	537.0	532.366666667	21.030374858	472	574
32	90	540.5	535.311111111	26.2304506864	473	597
33	90	521.5	521.866666667	22.1646364985	474	590
34	90	529.5	529.411111111	24.4121529136	467	574
35	90	522.5	524.2	24.56293504	474	607
36	90	360.0	351.288888889	33.4512064039	204	410
37	90	362.0	353.577777778	37.5629775704	226	432
38	90	372.0	369.855555556	24.0825252972	319	432
39	90	360.0	354.633333333	30.0896623075	295	426
41	90	358.5	358.3	32.1895255565	298	420
42	90	464.5	471.477777778	33.4030031177	400	553
43	90	481.0	483.844444444	28.6297867851	427	550
44	90	481.5	482.655555556	32.2056451612	416	558
45	90	488.5	486.944444444	28.3848007493	424	542
46	90	484.0	485.455555556	27.0161108769	419	541
47	90	471.5	470.8	36.4893287292	391	553
0	90	330.5	322.255555556	30.4443248173	248	391
1	90	323.5	320.144444444	33.4798649643	248	389
2	90	333.5	332.733333333	27.1546190055	285	400
3	90	327.0	325.477777778	30.1766015971	246	388
4	90	333.5	335.855555556	37.8554446726	262	550
5	90	325.0	328.855555556	34.3011373673	260	415
6	90	444.5	441.988888889	31.623653048	382	527
7	90	442.0	442.166666667	28.7298721813	379	502
8	90	449.5	444.944444444	29.1434616685	389	513
9	90	430.0	438.688888889	34.68545787	368	535
10	90	445.0	443.988888889	29.3516966931	390	515
11	90	426.5	432.644444444	38.9727286734	370	525
12	90	411.5	410.555555556	29.8652942806	334	468
13	90	406.5	409.744444444	32.2440558212	339	494
14	90	392.0	394.222222222	29.9097820408	324	471
15	90	399.5	401.377777778	33.7449840809	285	490
16	90	401.5	403.988888889	27.6656604012	342	475
17	90	403.5	400.9	27.5459414232	329	459
18	90	511.0	513.188888889	28.2881578853	463	574
19	90	503.5	502.144444444	27.9605122792	427	564
20	90	503.0	503.133333333	28.4129078648	429	577
21	90	515.5	512.833333333	26.2417182703	457	573
22	90	505.0	508.8	31.4169805466	450	587
23	90	521.0	514.911111111	32.4248342562	445	590
24	90	364.5	368.155555556	24.8202028424	309	432
25	90	371.5	369.1	24.5465770413	306	441
26	90	369.0	366.788888889	25.7839288638	303	430
27	90	362.0	364.888888889	28.2671558308	297	430
28	90	361.0	362.0	26.9810633181	299	465
29	90	370.0	370.222222222	22.812656223	309	449
30	90	525.0	522.744444444	27.8920781709	460	592
31	90	528.5	530.144444444	28.6238288887	471	612
32	90	528.0	526.111111111	30.4792987833	442	604
33	90	522.5	523.355555556	29.3402685404	450	640
34	90	521.0	523.944444444	26.9832709948	460	586
35	90	534.0	530.466666667	28.3722086243	461	592
36	90	351.0	356.888888889	35.1515589806	291	442
37	90	365.0	363.488888889	33.3117411548	289	442
38	90	369.0	365.611111111	30.9026048684	222	428
39	90	366.5	359.177777778	35.1642425003	228	457
40	90	360.0	358.711111111	33.9529885592	290	419
42	90	485.0	478.433333333	39.7509049513	407	562
43	90	468.5	473.255555556	32.7402440468	410	537
44	90	489.5	485.111111111	32.6817803284	420	554
45	90	491.0	489.677777778	27.9443207419	405	560
46	90	488.0	485.088888889	26.5997679374	401	541
47	90	491.0	485.111111111	34.9658387078	402	555
0	90	326.0	327.0	26.6174545907	271	382
1	90	325.0	325.011111111	26.7251419056	280	390
2	90	321.0	325.477777778	28.7646495151	274	410
3	90	333.5	332.277777778	27.7184366153	275	389
4	90	332.0	330.644444444	24.7688474191	282	404
5	90	336.5	330.811111111	27.7119687117	272	392
6	90	353.0	350.0	31.453316377	279	417
7	90	356.5	356.455555556	30.6891805441	291	440
8	90	362.0	361.344444444	26.9807178519	297	428
9	90	363.0	358.266666667	36.0240043428	295	455
10	90	351.5	350.033333333	28.3499755046	274	416
11	90	355.5	349.288888889	33.6026600946	289	429
12	90	409.0	409.633333333	31.5444835818	342	506
13	90	409.5	411.155555556	22.7664036642	354	475
14	90	405.5	406.633333333	25.1234507538	335	458
15	90	419.0	417.966666667	28.2246739967	361	487
16	90	410.0	410.477777778	28.9002990287	347	485
17	90	409.5	408.311111111	26.8587434324	349	464
18	90	431.0	424.377777778	26.5294711501	361	475
19	90	410.5	409.644444444	22.9377472066	329	475
20	90	408.5	410.1	24.9657765751	347	471
21	90	404.5	409.2	26.734580187	354	482
22	90	430.5	427.066666667	26.0353605698	371	502
23	90	417.5	418.044444444	31.1294469777	358	509
24	90	333.0	335.355555556	25.7937594137	273	386
25	90	324.5	331.544444444	30.1002624983	285	395
26	90	344.5	335.411111111	31.2775725274	277	407
27	90	320.0	325.166666667	29.0441235211	280	401
28	90	325.0	332.288888889	32.2049838946	283	409
29	90	323.5	329.077777778	31.9639476695	281	393
30	90	480.0	485.766666667	29.7833100168	411	548
31	90	494.5	490.222222222	36.120101445	399	551
32	90	471.0	481.9	31.6782610353	434	558
33	90	486.5	488.255555556	29.1991480512	442	554
34	90	487.5	491.388888889	32.8131729796	426	562
35	90	484.5	489.422222222	28.8170388554	444	575
36	90	365.5	361.033333333	31.9612438918	287	418
37	90	362.0	356.266666667	34.0893596954	284	418
38	90	368.0	361.988888889	37.6895194523	291	443
39	90	366.0	357.666666667	30.3885943516	277	410
40	90	359.0	353.788888889	35.9151761313	288	417
41	90	361.0	356.822222222	29.8308482309	289	433
43	90	389.0	385.988888889	33.4399941668	306	445
44	90	399.5	397.255555556	29.5776045575	323	456
45	90	402.0	401.266666667	29.7141193524	308	477
46	90	406.5	403.166666667	29.7389568673	339	461
47	90	394.0	389.611111111	30.762059765	320	446
0	90	337.5	331.977777778	27.6927498646	268	386
1	90	325.0	323.755555556	33.0653598905	273	436
2	90	330.0	330.811111111	27.8315945343	283	395
3	90	335.0	332.866666667	27.3492636505	279	401
4	90	325.5	328.0	24.8041215213	288	391
5	90	333.0	328.455555556	27.3447785433	278	394
6	90	354.5	354.233333333	27.2209274068	292	439
7	90	362.5	359.588888889	30.660105981	293	428
8	90	358.0	357.311111111	29.0151854665	296	422
9	90	358.0	353.077777778	34.1025342094	283	421
10	90	356.5	354.777777778	31.5629099411	264	423
11	90	361.5	357.255555556	36.8750325382	283	446
12	90	406.5	409.588888889	29.4953459396	348	472
13	90	408.0	407.077777778	24.6401784706	352	478
14	90	410.5	412.166666667	29.1174823393	347	494
15	90	411.0	413.9	27.5415040338	335	481
16	90	416.0	415.944444444	29.0502863291	340	487
17	90	415.5	419.355555556	25.032561511	369	478
18	90	423.0	423.544444444	27.5310576586	342	484
19	90	419.0	416.622222222	24.5287032668	356	470
20	90	415.0	414.911111111	28.16997789	347	491
21	90	414.0	413.844444444	23.4392411287	341	482
22	90	425.5	426.3	29.4272926984	354	497
23	90	420.5	420.366666667	27.0380185007	363	513
24	90	336.5	335.788888889	26.4929736783	284	402
25	90	325.0	330.0	32.2028294133	263	407
26	90	333.5	329.9	31.1665953653	265	391
27	90	332.5	329.011111111	28.7577987276	286	384
28	90	316.0	326.677777778	33.4736472726	264	408
29	90	336.5	333.533333333	28.6349436877	278	384
30	90	484.5	490.344444444	32.1016306651	420	554
31	90	473.5	479.144444444	30.597226131	405	548
32	90	485.5	488.911111111	30.300217984	440	556
33	90	486.5	488.733333333	33.2097040704	426	577
34	90	494.5	493.711111111	34.9266674443	428	595
35	90	477.5	487.788888889	31.4969114692	436	563
36	90	350.0	351.766666667	36.0810969284	280	445
37	90	363.0	356.966666667	38.9299798784	271	458
38	90	357.0	353.9	33.0679603242	286	413
39	90	370.0	362.222222222	30.7436634041	280	413
40	90	361.0	353.355555556	37.1403677093	281	429
41	90	363.5	360.433333333	36.8272393149	276	444
42	90	389.5	388.633333333	31.927852696	324	464
44	90	401.0	400.833333333	32.8793248106	333	500
45	90	392.5	394.222222222	30.8508158645	344	475
46	90	394.0	395.433333333	27.8831091842	342	473
47	90	405.0	398.766666667	38.3232015596	292	495
0	90	333.5	328.644444444	28.6435220953	275	407
1	90	335.0	327.6	32.5466502799	273	396
2	90	324.5	325.722222222	27.0616693982	278	379
3	90	327.5	327.8	29.2332383123	279	395
4	90	333.0	330.277777778	28.4757314911	269	403
5	90	335.0	327.044444444	29.0562332617	275	397
6	90	352.0	354.088888889	31.3236312796	284	443
7	90	359.5	360.844444444	29.4648231366	299	434
8	90	364.0	355.488888889	28.6031250991	283	412
9	90	367.5	359.455555556	35.5937451157	296	433
10	90	352.5	351.677777778	30.3603644312	277	416
11	90	363.5	356.1	34.7671780084	281	413
12	90	421.0	418.488888889	26.0551741266	357	481
13	90	414.0	417.9	25.2687993823	370	512
14	90	423.0	420.255555556	23.7695234894	358	484
15	90	416.5	416.077777778	25.1679813245	362	479
16	90	418.5	417.811111111	26.5480254317	353	493
17	90	410.5	414.188888889	28.0122570174	355	504
18	90	420.5	418.6	28.4931960689	345	509
19	90	413.5	414.988888889	24.5309303372	363	471
20	90	413.0	416.233333333	23.2828262889	367	518
21	90	410.5	412.633333333	23.6790812509	343	477
22	90	423.0	422.955555556	27.1472982536	362	476
23	90	411.0	412.266666667	26.6953179415	335	465
24	90	327.5	327.355555556	30.1898846603	273	383
25	90	337.0	330.044444444	35.0462903762	279	403
26	90	334.5	332.544444444	31.1427398749	283	393
27	90	311.0	321.9	31.170160232	267	379
28	90	325.0	331.488888889	36.5398547843	269	450
29	90	314.0	321.877777778	29.9450711128	275	379
30	90	479.0	484.955555556	32.3119899009	425	560
31	90	480.5	488.222222222	30.3156643696	441	564
32	90	476.0	481.877777778	29.2904336972	415	560
33	90	478.0	484.888888889	27.8250264827	425	570
34	90	479.0	486.722222222	32.2714279468	436	553
35	90	479.0	490.177777778	31.9331168322	431	554
36	90	359.5	357.922222222	33.4770992298	290	437
37	90	349.5	353.3	35.4465011594	289	422
38	90	361.5	355.644444444	31.8309112904	254	417
39	90	366.0	359.933333333	29.5713074148	296	435
40	90	369.5	360.522222222	32.2714968071	280	417
41	90	359.5	357.8	32.0929898888	280	418
42	90	401.0	394.144444444	30.8978823838	321	473
43	90	402.0	392.555555556	34.0013434738	329	476
45	90	397.5	397.0	25.5373365008	348	448
46	90	399.5	398.722222222	27.651412573	335	478
47	90	395.0	386.633333333	31.6868181496	315	438
0	90	333.5	329.577777778	29.1920757047	278	400
1	90	332.5	326.677777778	24.4198588483	281	375
2	90	328.0	331.077777778	29.6461456283	278	400
3	90	328.5	330.044444444	25.4501303691	282	378
4	90	334.5	336.411111111	29.816063696	287	433
5	90	320.0	322.755555556	27.8760395366	280	380
6	90	355.0	355.566666667	32.7512679992	293	438
7	90	362.5	363.977777778	30.1090528202	297	441
8	90	355.0	357.6	29.9034743429	291	441
9	90	364.5	357.6	39.4686373382	289	458
10	90	351.0	352.0	29.8868235552	275	417
11	90	357.5	356.266666667	33.8673228283	289	423
12	90	416.0	414.0	29.8358471939	351	487
13	90	414.0	417.111111111	26.5574615773	370	516
14	90	418.0	418.355555556	24.626233127	362	480
15	90	410.0	407.055555556	29.0510512761	332	485
16	90	418.0	419.244444444	23.0782779596	357	499
17	90	412.0	412.633333333	27.8637358905	344	487
18	90	421.0	421.711111111	26.9721026431	354	486
19	90	410.5	411.755555556	24.5462425779	362	506
20	90	408.0	410.633333333	26.4799504867	351	505
21	90	408.0	409.633333333	27.1327805021	341	468
22	90	420.0	421.611111111	25.4430494523	349	491
23	90	410.0	411.344444444	25.4759848184	349	475
24	90	341.5	341.688888889	25.5532752606	296	415
25	90	337.0	333.477777778	31.1406229074	284	397
26	90	318.0	325.122222222	33.0944197303	271	395
27	90	347.5	336.577777778	30.0562353589	277	392
28	90	328.5	328.133333333	30.8682504993	280	390
29	90	347.5	334.9	31.1844156235	272	400
30	90	484.5	485.933333333	32.7467725297	416	549
31	90	476.0	481.722222222	30.6884081546	387	541
32	90	501.0	493.944444444	35.1859697768	434	578
33	90	483.5	490.822222222	31.0331642594	415	574
34	90	480.0	486.688888889	31.4888496824	431	555
35	90	481.5	486.111111111	31.6826080732	407	558
36	90	363.5	358.422222222	34.79175438	280	434
37	90	363.5	361.288888889	34.1523529186	278	434
38	90	364.0	358.777777778	33.10111706	292	433
39	90	366.5	356.488888889	34.1871465269	278	418
40	90	353.5	348.1	36.7187660165	268	453
41	90	365.5	357.133333333	33.9932019348	284	422
42	90	400.0	396.244444444	32.874276033	330	470
43	90	408.0	401.211111111	35.5082132735	317	494
44	90	407.0	405.077777778	30.6551528305	334	495
46	90	391.0	394.988888889	29.8486904401	328	455
47	90	388.0	387.066666667	33.1591448757	315	443
0	90	332.0	326.244444444	28.2151697225	276	425
1	90	331.0	323.277777778	29.1959006931	272	388
2	90	322.5	327.433333333	30.1901566004	277	428
3	90	331.0	331.266666667	26.1265297266	280	390
4	90	330.5	333.277777778	27.6710951387	284	399
5	90	323.5	324.511111111	25.9872808395	280	382
6	90	354.5	353.222222222	26.2635267911	278	415
7	90	354.0	356.333333333	28.9927193926	290	420
8	90	360.5	361.033333333	29.3902667184	309	433
9	90	366.0	358.0	33.4448135823	297	422
10	90	359.0	355.611111111	31.3456339134	283	418
11	90	361.0	358.511111111	32.8499093334	293	435
12	90	418.5	418.444444444	27.8612080424	360	503
13	90	418.5	418.422222222	27.0448096387	338	509
14	90	409.5	408.733333333	26.303273983	348	487
15	90	412.0	410.833333333	30.2527317407	352	504
16	90	419.0	421.355555556	24.8132183013	358	484
17	90	418.0	421.266666667	27.0837384585	353	503
18	90	425.5	423.811111111	27.7179823077	330	490
19	90	404.5	403.255555556	24.348653219	346	466
20	90	413.0	412.455555556	24.3292969762	352	487
21	90	409.5	413.688888889	26.0340138385	343	495
22	90	413.5	416.755555556	28.7963389305	360	525
23	90	422.5	423.933333333	27.5615674445	370	502
24	90	332.0	337.577777778	25.4086502234	280	403
25	90	329.0	328.8	30.2798796416	271	388
26	90	332.0	332.544444444	32.6592376284	279	399
27	90	327.5	328.966666667	30.8337657627	280	404
28	90	326.0	332.466666667	33.6588109647	279	416
29	90	328.0	327.766666667	31.6006504856	282	398
30	90	477.0	483.333333333	28.1819485171	437	566
31	90	484.5	491.211111111	32.2839810448	433	554
32	90	491.0	490.955555556	32.5981973295	435	567
33	90	477.0	486.155555556	35.3383364732	423	562
34	90	479.5	486.3	35.8668680292	422	564
35	90	494.5	494.111111111	33.183143125	432	562
36	90	355.5	349.377777778	33.5617433588	289	421
37	90	351.0	355.333333333	33.5549300898	281	432
38	90	362.0	358.266666667	31.1793378876	291	421
39	90	359.0	355.722222222	32.7465105105	287	429
40	90	354.0	353.577777778	35.7832915006	280	422
41	90	366.0	359.322222222	31.1229917791	278	420
42	90	396.0	390.033333333	36.7594130046	300	468
43	90	401.5	402.766666667	33.0991943507	331	480
44	90	405.5	405.733333333	31.0321696882	329	501
45	90	400.5	400.955555556	27.2893593879	334	464
47	90	399.5	393.888888889	35.6689857328	328	473
0	90	340.0	331.511111111	30.4854225435	274	390
1	90	327.0	328.055555556	31.6959026834	277	418
2	90	334.5	333.288888889	28.1713978056	284	400
3	90	320.0	324.322222222	28.1893706436	281	441
4	90	333.0	334.066666667	26.2677664744	292	408
5	90	331.0	328.666666667	28.5606566996	281	401
6	90	356.0	354.533333333	34.995936272	230	423
7	90	349.5	351.144444444	30.9327446464	291	425
8	90	359.5	364.688888889	41.7180068887	296	663
9	90	350.5	347.6	33.1001174889	287	414
10	90	346.5	348.8	30.1227857646	283	427
11	90	349.5	351.866666667	35.6065537039	288	428
12	90	422.5	426.144444444	27.3494103577	368	493
13	90	422.0	420.466666667	25.4668411861	367	478
14	90	413.5	415.1	26.8464978059	357	507
15	90	426.0	424.411111111	29.0932960756	361	513
16	90	413.0	412.555555556	26.280584769	345	463
17	90	414.0	413.388888889	26.5060556789	342	460
18	90	427.0	425.466666667	30.2405908232	365	511
19	90	409.5	411.722222222	26.4617240464	341	481
20	90	415.0	417.033333333	28.9288206926	350	503
21	90	415.0	415.9	26.8353208374	357	488
22	90	412.5	419.233333333	30.1735903657	369	512
23	90	417.5	418.0	29.1696188982	340	506
24	90	352.0	346.655555556	25.5691485589	297	398
25	90	324.0	327.2	29.2351386748	287	392
26	90	341.0	334.877777778	27.6577607263	284	405
27	90	329.5	329.944444444	30.572449875	278	382
28	90	313.0	324.444444444	30.563271753	283	397
29	90	330.0	330.411111111	32.505348088	284	399
30	90	487.5	494.0	27.935242576	441	549
31	90	486.5	493.766666667	32.3103182693	423	572
32	90	477.0	487.588888889	29.4425596881	434	546
33	90	486.5	492.166666667	31.9809839332	444	568
34	90	488.5	491.533333333	29.2324781327	440	553
35	90	486.0	489.944444444	28.9253295808	424	564
36	90	371.5	362.477777778	34.2695938366	297	432
37	90	368.0	366.655555556	34.3343563314	297	444
38	90	377.0	372.022222222	28.7525758374	302	443
39	90	374.5	364.5	32.3989883244	287	435
40	90	363.0	359.3	36.8379182667	284	463
41	90	357.0	354.544444444	33.4548322738	282	416
42	90	385.5	391.622222222	35.0366721459	298	456
43	90	399.5	400.911111111	32.3867752312	314	467
44	90	407.5	407.266666667	34.5307592348	321	502
45	90	402.0	401.744444444	29.2356559743	339	457
46	90	389.0	385.511111111	30.1061988613	323	443
